Gradient Profiler Text Data File: 20240419_MV_A_30.csv
Date: 2024-04-19
Time: 15:13:04

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
15.97, 0.059360, , 
15.99, 0.059245, 5, 0.586
16.00, 0.059195, , 
16.02, 0.059115, , 
16.05, 0.059176, , 
16.08, 0.059198, , 
16.11, 0.059077, , 
16.14, 0.059052, , 
16.17, 0.059207, , 
16.20, 0.059230, , 
16.23, 0.059008, , 
16.26, 0.058979, , 
16.29, 0.059084, , 
16.32, 0.059144, , 
16.35, 0.059084, , 
16.38, 0.059112, , 
16.41, 0.059195, , 
16.44, 0.059207, , 
16.47, 0.059103, , 
16.50, 0.059084, , 
16.53, 0.059141, , 
16.56, 0.059077, , 
16.59, 0.059017, , 
16.62, 0.059071, , 
16.65, 0.059150, , 
16.68, 0.059268, , 
16.71, 0.059347, , 
16.74, 0.059490, , 
16.77, 0.059721, , 
16.80, 0.059829, , 
16.83, 0.059956, , 
16.86, 0.060118, , 
16.89, 0.060308, , 
16.92, 0.060416, , 
16.95, 0.060546, , 
16.98, 0.060768, , 
17.01, 0.060980, , 
17.04, 0.061117, , 
17.07, 0.061437, , 
17.10, 0.061751, , 
17.13, 0.062141, , 
17.16, 0.062351, , 
17.19, 0.062573, , 
17.22, 0.063010, , 
17.25, 0.063274, , 
17.28, 0.063639, , 
17.31, 0.064048, , 
17.34, 0.064460, , 
17.37, 0.064933, , 
17.40, 0.065374, , 
17.43, 0.065954, , 
17.46, 0.066392, , 
17.49, 0.066979, , 
17.52, 0.067467, , 
17.55, 0.068041, , 
17.58, 0.068701, , 
17.61, 0.069354, , 
17.64, 0.069856, , 
17.68, 0.070407, , 
17.70, 0.070915, , 
17.73, 0.071419, , 
17.76, 0.072009, , 
17.79, 0.072602, , 
17.82, 0.073370, , 
17.85, 0.073944, , 
17.88, 0.074410, , 
17.91, 0.074962, , 
17.94, 0.075546, , 
17.97, 0.076228, , 
18.00, 0.076732, , 
18.03, 0.077275, , 
18.06, 0.077858, , 
18.10, 0.078290, , 
18.12, 0.078743, , 
18.15, 0.079254, , 
18.18, 0.079708, , 
18.21, 0.080012, , 
18.24, 0.080278, , 
18.27, 0.080688, , 
18.30, 0.081018, , 
18.33, 0.081443, , 
18.36, 0.081696, , 
18.39, 0.082058, , 
18.42, 0.082264, , 
18.45, 0.082426, , 
18.48, 0.082629, , 
18.51, 0.082762, , 
18.54, 0.082841, , 
18.57, 0.082981, , 
18.60, 0.083200, , 
18.63, 0.083362, , 
18.66, 0.083425, , 
18.69, 0.083406, , 
18.72, 0.083450, , 
18.75, 0.083508, , 
18.78, 0.083438, , 
18.81, 0.083371, , 
18.84, 0.083473, , 
18.87, 0.083530, , 
18.91, 0.083435, , 
18.93, 0.083346, , 
18.96, 0.083206, , 
18.99, 0.083178, , 
19.02, 0.083067, , 
19.05, 0.082971, , 
19.08, 0.082879, , 
19.11, 0.082718, , 
19.14, 0.082524, , 
19.17, 0.082312, , 
19.19, 0.082283, 6, 0.585
19.20, 0.082274, , 
19.23, 0.082083, , 
19.26, 0.081722, , 
19.29, 0.081582, , 
19.32, 0.081455, , 
19.35, 0.081309, , 
19.38, 0.081119, , 
19.41, 0.080843, , 
19.44, 0.080757, , 
19.47, 0.080583, , 
19.50, 0.080298, , 
19.53, 0.080114, , 
19.56, 0.080031, , 
19.59, 0.079844, , 
19.62, 0.079454, , 
19.65, 0.079267, , 
19.68, 0.079086, , 
19.71, 0.078845, , 
19.75, 0.078639, , 
19.77, 0.078432, , 
19.80, 0.078302, , 
19.83, 0.078039, , 
19.86, 0.077731, , 
19.89, 0.077506, , 
19.92, 0.077214, , 
19.95, 0.076916, , 
19.98, 0.076593, , 
20.01, 0.076342, , 
20.04, 0.076209, , 
20.07, 0.075758, , 
20.10, 0.075432, , 
20.13, 0.075330, , 
20.16, 0.075051, , 
20.19, 0.074648, , 
20.22, 0.074363, , 
20.25, 0.074160, , 
20.28, 0.074008, , 
20.31, 0.073611, , 
20.34, 0.073253, , 
20.37, 0.073027, , 
20.40, 0.072812, , 
20.43, 0.072450, , 
20.46, 0.072212, , 
20.49, 0.071965, , 
20.52, 0.071667, , 
20.55, 0.071353, , 
20.58, 0.071048, , 
20.61, 0.070890, , 
20.64, 0.070614, , 
20.67, 0.070211, , 
20.70, 0.069951, , 
20.73, 0.069767, , 
20.76, 0.069437, , 
20.79, 0.069005, , 
20.82, 0.068790, , 
20.85, 0.068603, , 
20.88, 0.068254, , 
20.91, 0.068028, , 
20.94, 0.067794, , 
20.97, 0.067689, , 
21.00, 0.067458, , 
21.03, 0.067061, , 
21.06, 0.066909, , 
21.09, 0.066823, , 
21.12, 0.066680, , 
21.15, 0.066427, , 
21.18, 0.066182, , 
21.21, 0.066081, , 
21.24, 0.065846, , 
21.27, 0.065640, , 
21.30, 0.065618, , 
21.33, 0.065570, , 
