Gradient Profiler Text Data File: 20231116_MV_I_40C.csv
Date: 2023-11-16
Time: 18:01:10

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
20.10, 0.078480, , 
20.13, 0.078337, , 
20.16, 0.078144, , 
20.19, 0.077887, , 
20.22, 0.077630, , 
20.25, 0.077414, , 
20.28, 0.077227, , 
20.31, 0.076942, , 
20.34, 0.076780, , 
20.37, 0.076656, , 
20.40, 0.076472, , 
20.43, 0.076276, , 
20.46, 0.076031, , 
20.49, 0.075857, , 
20.52, 0.075701, , 
20.55, 0.075530, , 
20.57, 0.075419, 6, 0.586
20.58, 0.075359, , 
20.61, 0.075229, , 
20.64, 0.075153, , 
20.67, 0.075051, , 
20.70, 0.074893, , 
20.73, 0.074763, , 
20.76, 0.074667, , 
20.79, 0.074626, , 
20.82, 0.074563, , 
20.85, 0.074544, , 
20.88, 0.074445, , 
20.91, 0.074315, , 
20.94, 0.074223, , 
20.98, 0.074147, , 
21.00, 0.074090, , 
21.03, 0.074065, , 
21.06, 0.074008, , 
21.09, 0.073874, , 
21.12, 0.073767, , 
21.15, 0.073649, , 
21.18, 0.073579, , 
21.21, 0.073564, , 
21.25, 0.073468, , 
21.27, 0.073367, , 
21.30, 0.073224, , 
21.33, 0.073085, , 
21.36, 0.072935, , 
21.39, 0.072751, , 
21.42, 0.072631, , 
21.45, 0.072587, , 
21.48, 0.072463, , 
21.51, 0.072314, , 
21.54, 0.072209, , 
21.57, 0.072136, , 
21.60, 0.071990, , 
21.63, 0.071825, , 
21.66, 0.071727, , 
21.69, 0.071638, , 
21.72, 0.071559, , 
21.75, 0.071372, , 
21.78, 0.071226, , 
21.81, 0.071166, , 
21.84, 0.071089, , 
21.87, 0.070950, , 
21.90, 0.070775, , 
21.93, 0.070702, , 
21.96, 0.070598, , 
21.99, 0.070471, , 
22.02, 0.070325, , 
22.05, 0.070189, , 
22.08, 0.070062, , 
22.11, 0.069900, , 
22.14, 0.069694, , 
22.17, 0.069570, , 
22.20, 0.069411, , 
22.23, 0.069259, , 
22.26, 0.069155, , 
22.29, 0.069009, , 
22.32, 0.068837, , 
22.35, 0.068688, , 
22.38, 0.068536, , 
22.41, 0.068371, , 
22.44, 0.068197, , 
22.47, 0.068076, , 
22.50, 0.067905, , 
22.53, 0.067756, , 
22.56, 0.067667, , 
22.59, 0.067578, , 
22.62, 0.067521, , 
22.65, 0.067410, , 
22.69, 0.067289, , 
22.71, 0.067178, , 
22.74, 0.067118, , 
22.77, 0.067096, , 
22.80, 0.067052, , 
22.83, 0.067052, , 
22.86, 0.067036, , 
22.89, 0.067061, , 
22.92, 0.067153, , 
22.95, 0.067289, , 
22.98, 0.067381, , 
23.01, 0.067473, , 
23.04, 0.067511, , 
23.07, 0.067578, , 
23.10, 0.067733, , 
23.13, 0.067876, , 
23.16, 0.067965, , 
23.19, 0.068124, , 
23.22, 0.068301, , 
23.25, 0.068549, , 
23.28, 0.068904, , 
23.31, 0.069164, , 
23.34, 0.069430, , 
23.37, 0.069738, , 
23.40, 0.070078, , 
23.43, 0.070528, , 
23.46, 0.070985, , 
23.49, 0.071422, , 
23.52, 0.071901, , 
23.55, 0.072317, , 
23.58, 0.072751, , 
23.61, 0.073243, , 
23.64, 0.073782, , 
23.67, 0.074395, , 
23.70, 0.074953, , 
23.73, 0.075622, , 
23.76, 0.076123, , 
23.77, 0.076326, 7, 0.586
23.79, 0.076745, , 
23.82, 0.077506, , 
23.85, 0.078179, , 
23.88, 0.078978, , 
23.91, 0.079685, , 
23.94, 0.080374, , 
23.97, 0.081091, , 
24.00, 0.081760, , 
24.03, 0.082534, , 
24.06, 0.083282, , 
24.09, 0.084006, , 
24.12, 0.084805, , 
24.15, 0.085461, , 
24.18, 0.086121, , 
24.21, 0.086819, , 
24.24, 0.087549, , 
24.27, 0.088370, , 
24.30, 0.089074, , 
24.33, 0.089817, , 
24.36, 0.090403, , 
24.39, 0.090895, , 
24.42, 0.091631, , 
24.45, 0.092202, , 
24.48, 0.092877, , 
24.51, 0.093467, , 
24.54, 0.094045, , 
24.57, 0.094654, , 
24.60, 0.095053, , 
24.63, 0.095589, , 
24.66, 0.096037, , 
24.69, 0.096468, , 
24.72, 0.096849, , 
24.75, 0.097175, , 
24.78, 0.097512, , 
24.81, 0.097870, , 
24.84, 0.098140, , 
24.87, 0.098403, , 
24.90, 0.098581, , 
24.93, 0.098717, , 
24.96, 0.098891, , 
24.99, 0.099037, , 
25.02, 0.099161, , 
25.05, 0.099224, , 
25.08, 0.099263, , 
25.11, 0.099250, , 
25.14, 0.099269, , 
25.17, 0.099304, , 
25.20, 0.099228, , 
25.23, 0.099088, , 
25.26, 0.098980, , 
25.29, 0.098876, , 
25.32, 0.098698, , 
25.35, 0.098495, , 
25.38, 0.098267, , 
25.41, 0.098079, , 
25.44, 0.097861, , 
25.47, 0.097613, , 
25.50, 0.097375, , 
25.53, 0.097112, , 
25.56, 0.096773, , 
25.59, 0.096516, , 
25.62, 0.096179, , 
25.65, 0.095916, , 
25.68, 0.095539, , 
25.71, 0.095171, , 
25.74, 0.094879, , 
25.77, 0.094492, , 
25.80, 0.094118, , 
25.83, 0.093715, , 
25.86, 0.093277, , 
25.89, 0.092865, , 
25.92, 0.092376, , 
25.95, 0.091948, , 
25.98, 0.091577, , 
26.01, 0.091025, , 
26.04, 0.090562, , 
26.07, 0.090131, , 
26.10, 0.089721, , 
26.13, 0.089293, , 
26.16, 0.088738, , 
26.19, 0.088278, , 
26.22, 0.087780, , 
26.25, 0.087149, , 
26.28, 0.086584, , 
26.31, 0.086070, , 
26.34, 0.085604, , 
26.37, 0.085166, , 
26.40, 0.084637, , 
26.43, 0.084117, , 
26.46, 0.083492, , 
26.49, 0.083060, , 
26.52, 0.082546, , 
26.55, 0.081941, , 
26.58, 0.081525, , 
26.61, 0.080995, , 
26.64, 0.080539, , 
