Gradient Profiler Text Data File: 20231116_BY4742_40C.csv
Date: 2023-11-16
Time: 17:45:00

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
12.06, 0.109229, , 
12.09, 0.108401, , 
12.13, 0.107738, , 
12.15, 0.107069, , 
12.18, 0.106412, , 
12.21, 0.105651, , 
12.24, 0.105007, , 
12.27, 0.104420, , 
12.30, 0.103805, , 
12.33, 0.103075, , 
12.36, 0.102447, , 
12.39, 0.101730, , 
12.42, 0.101248, , 
12.45, 0.100712, , 
12.48, 0.100167, , 
12.51, 0.099694, , 
12.54, 0.099139, , 
12.57, 0.098688, , 
12.60, 0.098254, , 
12.63, 0.097829, , 
12.66, 0.097378, , 
12.69, 0.096871, , 
12.72, 0.096427, , 
12.75, 0.095992, , 
12.78, 0.095453, , 
12.79, 0.095377, 4, 0.585
12.81, 0.095047, , 
12.84, 0.094616, , 
12.87, 0.094184, , 
12.90, 0.093731, , 
12.93, 0.093217, , 
12.96, 0.092785, , 
12.99, 0.092287, , 
13.03, 0.091799, , 
13.05, 0.091368, , 
13.08, 0.090933, , 
13.11, 0.090511, , 
13.14, 0.090007, , 
13.17, 0.089639, , 
13.20, 0.089131, , 
13.23, 0.088725, , 
13.26, 0.088389, , 
13.29, 0.088028, , 
13.32, 0.087688, , 
13.35, 0.087222, , 
13.38, 0.086895, , 
13.41, 0.086553, , 
13.44, 0.086216, , 
13.47, 0.085953, , 
13.50, 0.085645, , 
13.53, 0.085354, , 
13.56, 0.085090, , 
13.59, 0.084811, , 
13.62, 0.084491, , 
13.65, 0.084167, , 
13.68, 0.083879, , 
13.71, 0.083622, , 
13.74, 0.083222, , 
13.77, 0.082854, , 
13.80, 0.082556, , 
13.83, 0.082286, , 
13.86, 0.082001, , 
13.89, 0.081728, , 
13.92, 0.081500, , 
13.95, 0.081205, , 
13.98, 0.080986, , 
14.01, 0.080837, , 
14.04, 0.080570, , 
14.07, 0.080364, , 
14.10, 0.080183, , 
14.13, 0.080031, , 
14.16, 0.079888, , 
14.20, 0.079714, , 
14.22, 0.079638, , 
14.25, 0.079600, , 
14.28, 0.079524, , 
14.31, 0.079400, , 
14.34, 0.079238, , 
14.37, 0.079171, , 
14.40, 0.079137, , 
14.43, 0.079064, , 
14.46, 0.079007, , 
14.49, 0.079022, , 
14.52, 0.079057, , 
14.55, 0.079067, , 
14.58, 0.079041, , 
14.61, 0.079064, , 
14.64, 0.079086, , 
14.67, 0.079060, , 
14.70, 0.079038, , 
14.73, 0.079064, , 
14.76, 0.079067, , 
14.79, 0.079057, , 
14.82, 0.079070, , 
14.85, 0.079146, , 
14.88, 0.079279, , 
14.91, 0.079378, , 
14.94, 0.079435, , 
14.97, 0.079492, , 
15.00, 0.079577, , 
15.03, 0.079720, , 
15.06, 0.079847, , 
15.09, 0.079968, , 
15.12, 0.080114, , 
15.15, 0.080269, , 
15.18, 0.080390, , 
15.21, 0.080535, , 
15.24, 0.080738, , 
15.27, 0.080910, , 
15.30, 0.081125, , 
15.33, 0.081341, , 
15.36, 0.081465, , 
15.39, 0.081677, , 
15.42, 0.081874, , 
15.45, 0.082061, , 
15.48, 0.082251, , 
15.51, 0.082366, , 
15.54, 0.082543, , 
15.57, 0.082734, , 
15.60, 0.082892, , 
15.63, 0.082952, , 
15.66, 0.082994, , 
15.69, 0.083095, , 
15.72, 0.083206, , 
15.75, 0.083330, , 
15.78, 0.083444, , 
15.81, 0.083492, , 
15.84, 0.083511, , 
15.87, 0.083536, , 
15.90, 0.083533, , 
15.93, 0.083552, , 
15.96, 0.083530, , 
15.99, 0.083508, 5, 0.587
16.00, 0.083514, , 
16.02, 0.083546, , 
16.05, 0.083571, , 
16.08, 0.083504, , 
16.11, 0.083400, , 
16.14, 0.083273, , 
16.17, 0.083190, , 
16.20, 0.083133, , 
16.23, 0.083048, , 
16.27, 0.082981, , 
16.29, 0.082848, , 
16.32, 0.082734, , 
16.35, 0.082613, , 
16.38, 0.082432, , 
16.41, 0.082251, , 
