Gradient Profiler Text Data File: 2025_1_28_C5_SH.csv
Date: 2025-01-28
Time: 18:20:59

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
13.71, 0.071369, , 
13.74, 0.070785, , 
13.77, 0.070350, , 
13.80, 0.069963, , 
13.83, 0.069554, , 
13.86, 0.069047, , 
13.89, 0.068539, , 
13.92, 0.068092, , 
13.95, 0.067708, , 
13.98, 0.067058, , 
14.01, 0.066598, , 
14.04, 0.066278, , 
14.07, 0.066011, , 
14.10, 0.065611, , 
14.13, 0.065234, , 
14.16, 0.064920, , 
14.19, 0.064504, , 
14.22, 0.064108, , 
14.25, 0.063702, , 
14.28, 0.063470, , 
14.31, 0.063125, , 
14.34, 0.062690, , 
14.37, 0.062281, , 
14.40, 0.062072, , 
14.43, 0.061672, , 
14.46, 0.061266, , 
14.49, 0.061101, , 
14.52, 0.060762, , 
14.55, 0.060387, , 
14.58, 0.060048, , 
14.61, 0.059750, , 
14.64, 0.059613, , 
14.67, 0.059271, , 
14.70, 0.058906, , 
14.73, 0.058751, , 
14.76, 0.058671, , 
14.79, 0.058398, , 
14.82, 0.058132, , 
14.85, 0.057980, , 
14.88, 0.057774, , 
14.91, 0.057447, , 
14.94, 0.057311, , 
14.97, 0.057234, , 
15.00, 0.057031, , 
15.03, 0.056771, , 
15.06, 0.056632, , 
15.09, 0.056556, , 
15.12, 0.056327, , 
15.15, 0.056092, , 
15.18, 0.055972, , 
15.21, 0.055896, , 
15.24, 0.055775, , 
15.27, 0.055474, , 
15.30, 0.055379, , 
15.33, 0.055309, , 
15.36, 0.055065, , 
15.39, 0.054868, , 
15.42, 0.054748, , 
15.45, 0.054589, , 
15.48, 0.054481, , 
15.51, 0.054237, , 
15.54, 0.054120, , 
15.57, 0.054196, , 
15.60, 0.054028, , 
15.63, 0.053790, , 
15.66, 0.053720, , 
15.69, 0.053707, , 
15.72, 0.053571, , 
15.75, 0.053511, , 
15.78, 0.053434, , 
15.81, 0.053279, , 
15.84, 0.053165, , 
15.87, 0.053139, , 
15.90, 0.053168, , 
15.93, 0.053181, , 
15.96, 0.053073, , 
15.99, 0.052968, 5, 0.585
16.00, 0.052965, , 
16.02, 0.052921, , 
16.05, 0.052841, , 
16.08, 0.052718, , 
16.11, 0.052619, , 
16.14, 0.052673, , 
16.17, 0.052670, , 
16.20, 0.052591, , 
16.23, 0.052575, , 
16.26, 0.052610, , 
16.29, 0.052622, , 
16.33, 0.052499, , 
16.35, 0.052445, , 
16.38, 0.052429, , 
