Gradient Profiler Text Data File: 2-C2_SH_42_012126.csv
Date: 2026-01-21
Time: 15:41:29

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
18.63, 0.072650, , 
18.66, 0.072790, , 
18.69, 0.073021, , 
18.72, 0.073373, , 
18.75, 0.073690, , 
18.78, 0.073954, , 
18.81, 0.074211, , 
18.84, 0.074699, , 
18.87, 0.075124, , 
18.90, 0.075508, , 
18.93, 0.076057, , 
18.96, 0.076590, , 
18.99, 0.077107, , 
19.02, 0.077611, , 
19.05, 0.078134, , 
19.08, 0.078778, , 
19.11, 0.079362, , 
19.14, 0.080044, , 
19.17, 0.080700, , 
19.18, 0.080926, 6, 0.585
19.20, 0.081344, , 
19.23, 0.081861, , 
19.26, 0.082432, , 
19.29, 0.083086, , 
19.32, 0.083866, , 
19.35, 0.084491, , 
19.38, 0.085087, , 
19.41, 0.085560, , 
19.44, 0.086156, , 
19.47, 0.086905, , 
19.50, 0.087425, , 
19.53, 0.088132, , 
19.56, 0.088763, , 
19.59, 0.089290, , 
19.62, 0.089756, , 
19.65, 0.090264, , 
19.68, 0.090866, , 
19.71, 0.091272, , 
19.74, 0.091621, , 
19.77, 0.092145, , 
19.80, 0.092624, , 
19.83, 0.093058, , 
19.86, 0.093458, , 
19.89, 0.093877, , 
19.92, 0.094352, , 
19.95, 0.094632, , 
19.98, 0.094888, , 
20.01, 0.095076, , 
20.04, 0.095241, , 
20.07, 0.095418, , 
20.10, 0.095532, , 
20.13, 0.095627, , 
20.16, 0.095697, , 
20.19, 0.095694, , 
20.22, 0.095697, , 
20.25, 0.095729, , 
20.28, 0.095773, , 
20.31, 0.095742, , 
20.34, 0.095719, , 
20.37, 0.095678, , 
20.40, 0.095574, , 
20.43, 0.095386, , 
20.46, 0.095142, , 
20.49, 0.094920, , 
20.52, 0.094730, , 
20.55, 0.094505, , 
20.58, 0.094200, , 
20.61, 0.094013, , 
20.64, 0.093848, , 
20.67, 0.093544, , 
20.70, 0.093185, , 
20.73, 0.092931, , 
20.76, 0.092662, , 
20.79, 0.092240, , 
20.82, 0.091799, , 
20.85, 0.091567, , 
20.88, 0.091272, , 
20.91, 0.090908, , 
20.94, 0.090498, , 
20.97, 0.090026, , 
21.00, 0.089683, , 
21.03, 0.089274, , 
21.06, 0.088954, , 
21.09, 0.088656, , 
21.12, 0.088227, , 
21.15, 0.087783, , 
21.18, 0.087323, , 
21.21, 0.086933, , 
21.24, 0.086556, , 
21.27, 0.086226, , 
21.30, 0.085858, , 
21.33, 0.085509, , 
21.36, 0.085166, , 
21.39, 0.084710, , 
21.42, 0.084183, , 
21.46, 0.083796, , 
21.48, 0.083460, , 
21.51, 0.083111, , 
21.54, 0.082762, , 
21.57, 0.082378, , 
21.60, 0.082067, , 
21.63, 0.081550, , 
21.66, 0.081138, , 
21.69, 0.080853, , 
21.72, 0.080532, , 
21.75, 0.080177, , 
21.78, 0.079727, , 
21.81, 0.079435, , 
21.84, 0.079165, , 
21.87, 0.078797, , 
21.90, 0.078410, , 
21.93, 0.078020, , 
21.96, 0.077744, , 
21.99, 0.077440, , 
22.02, 0.077024, , 
22.05, 0.076777, , 
22.08, 0.076501, , 
22.11, 0.076145, , 
22.14, 0.075825, , 
22.17, 0.075559, , 
22.20, 0.075343, , 
22.23, 0.075054, , 
22.26, 0.074743, , 
22.29, 0.074531, , 
