Gradient Profiler Text Data File: 20240906_yHG005_rep2_sample_5_30C.csv
Date: 2024-09-06
Time: 18:23:55

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
10.71, 0.101213, , 
10.74, 0.100021, , 
10.77, 0.098562, , 
10.80, 0.097432, , 
10.83, 0.096106, , 
10.86, 0.094933, , 
10.89, 0.094000, , 
10.92, 0.092735, , 
10.95, 0.091704, , 
10.98, 0.090549, , 
11.01, 0.089750, , 
11.04, 0.088678, , 
11.07, 0.087821, , 
11.10, 0.086781, , 
11.13, 0.085902, , 
11.16, 0.085059, , 
11.20, 0.084323, , 
11.22, 0.083638, , 
11.25, 0.082699, , 
11.28, 0.081893, , 
11.31, 0.080884, , 
11.34, 0.080028, , 
11.37, 0.079238, , 
11.40, 0.078528, , 
11.43, 0.077785, , 
11.46, 0.076780, , 
11.49, 0.075927, , 
11.52, 0.075178, , 
11.55, 0.074322, , 
11.58, 0.073503, , 
11.61, 0.072707, , 
11.64, 0.071800, , 
11.67, 0.071096, , 
11.70, 0.070426, , 
11.73, 0.069561, , 
11.76, 0.068866, , 
11.79, 0.068171, , 
11.82, 0.067353, , 
11.85, 0.066703, , 
11.88, 0.065973, , 
11.91, 0.065326, , 
11.94, 0.064838, , 
11.97, 0.064260, , 
12.00, 0.063721, , 
12.03, 0.063131, , 
12.06, 0.062563, , 
12.09, 0.062075, , 
12.12, 0.061542, , 
12.15, 0.061139, , 
12.18, 0.060578, , 
12.21, 0.060134, , 
12.24, 0.059718, , 
12.27, 0.059448, , 
12.30, 0.059065, , 
12.33, 0.058697, , 
12.36, 0.058313, , 
12.39, 0.057799, , 
12.42, 0.057345, , 
12.46, 0.056866, , 
12.48, 0.056530, , 
12.51, 0.056061, , 
12.54, 0.055537, , 
12.57, 0.055049, , 
12.60, 0.054329, , 
12.63, 0.053809, , 
12.66, 0.053311, , 
12.69, 0.052813, , 
12.72, 0.052340, , 
12.75, 0.051814, , 
12.78, 0.051404, , 
12.79, 0.051341, 4, 0.587
12.81, 0.051024, , 
12.84, 0.050640, , 
12.87, 0.050332, , 
12.90, 0.050018, , 
12.93, 0.049577, , 
12.96, 0.049194, , 
12.99, 0.048746, , 
13.02, 0.048445, , 
13.05, 0.048163, , 
13.08, 0.047861, , 
13.11, 0.047601, , 
13.15, 0.047401, , 
13.17, 0.047214, , 
13.20, 0.046980, , 
13.23, 0.046685, , 
13.26, 0.046482, , 
13.29, 0.046231, , 
13.32, 0.045987, , 
13.36, 0.045739, , 
13.38, 0.045463, , 
13.41, 0.045137, , 
13.44, 0.044696, , 
13.47, 0.044407, , 
13.50, 0.044122, , 
13.53, 0.043716, , 
13.57, 0.043294, , 
13.59, 0.042983, , 
13.62, 0.042729, , 
13.65, 0.042383, , 
13.68, 0.042012, , 
13.71, 0.041730, , 
13.74, 0.041473, , 
13.78, 0.041073, , 
13.80, 0.040807, , 
13.83, 0.040496, , 
13.86, 0.040277, , 
13.89, 0.040062, , 
13.92, 0.039798, , 
13.95, 0.039678, , 
13.98, 0.039567, , 
14.01, 0.039459, , 
14.04, 0.039284, , 
14.07, 0.039167, , 
14.10, 0.039047, , 
14.13, 0.038824, , 
14.16, 0.038720, , 
14.19, 0.038609, , 
14.22, 0.038564, , 
14.25, 0.038504, , 
14.28, 0.038377, , 
14.31, 0.038279, , 
14.34, 0.038146, , 
14.37, 0.038025, , 
14.40, 0.037927, , 
14.43, 0.037816, , 
14.46, 0.037667, , 
14.49, 0.037448, , 
14.52, 0.037283, , 
14.55, 0.037185, , 
14.58, 0.037051, , 
14.61, 0.036848, , 
14.64, 0.036680, , 
14.67, 0.036595, , 
14.70, 0.036515, , 
14.73, 0.036474, , 
14.76, 0.036401, , 
14.79, 0.036243, , 
14.82, 0.036087, , 
14.85, 0.035986, , 
14.88, 0.035976, , 
14.91, 0.035970, , 
14.94, 0.035929, , 
14.97, 0.035890, , 
15.00, 0.035811, , 
15.03, 0.035672, , 
15.06, 0.035538, , 
15.09, 0.035456, , 
15.12, 0.035462, , 
15.15, 0.035484, , 
15.18, 0.035399, , 
15.21, 0.035348, , 
15.24, 0.035377, , 
15.27, 0.035411, , 
15.30, 0.035386, , 
15.33, 0.035389, , 
15.36, 0.035418, , 
15.39, 0.035437, , 
15.42, 0.035370, , 
15.45, 0.035402, , 
15.48, 0.035418, , 
15.51, 0.035364, , 
15.54, 0.035208, , 
15.57, 0.035066, , 
15.60, 0.035018, , 
15.63, 0.034967, , 
15.66, 0.034904, , 
15.70, 0.034885, , 
15.72, 0.034929, , 
15.75, 0.034913, , 
15.78, 0.034913, , 
15.81, 0.034917, , 
15.84, 0.034907, , 
15.87, 0.034872, , 
15.91, 0.034860, , 
15.93, 0.034856, , 
15.96, 0.034958, , 
15.99, 0.034961, 5, 0.586
15.99, 0.034952, , 
16.02, 0.034904, , 
16.05, 0.034948, , 
16.08, 0.035021, , 
16.11, 0.035091, , 
16.14, 0.035218, , 
16.17, 0.035326, , 
16.20, 0.035418, , 
16.23, 0.035389, , 
16.26, 0.035405, , 
16.29, 0.035453, , 
16.32, 0.035507, , 
16.35, 0.035589, , 
16.38, 0.035710, , 
16.41, 0.035852, , 
