Gradient Profiler Text Data File: 20231116_MV_A_40C.csv
Date: 2023-11-16
Time: 18:18:30

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
24.48, 0.096887, , 
24.51, 0.096446, , 
24.54, 0.095964, , 
24.57, 0.095529, , 
24.60, 0.095155, , 
24.63, 0.094663, , 
24.66, 0.094168, , 
24.69, 0.093499, , 
24.72, 0.092931, , 
24.75, 0.092398, , 
24.78, 0.091869, , 
24.81, 0.091494, , 
24.84, 0.090987, , 
24.87, 0.090495, , 
24.90, 0.089969, , 
24.93, 0.089331, , 
24.96, 0.088782, , 
25.00, 0.088212, , 
25.02, 0.087853, , 
25.05, 0.087393, , 
25.08, 0.086819, , 
25.11, 0.086223, , 
25.14, 0.085611, , 
25.17, 0.085093, , 
25.21, 0.084580, , 
25.23, 0.083986, , 
25.26, 0.083419, , 
25.29, 0.082816, , 
25.32, 0.082305, , 
25.35, 0.081738, , 
25.38, 0.081097, , 
25.41, 0.080700, , 
25.44, 0.080041, , 
25.47, 0.079517, , 
25.50, 0.078978, , 
25.53, 0.078296, , 
25.56, 0.077738, , 
25.58, 0.077351, 8, 0.585
25.59, 0.077195, , 
25.62, 0.076824, , 
25.65, 0.076380, , 
25.68, 0.075841, , 
25.71, 0.075330, , 
25.74, 0.074683, , 
25.77, 0.074122, , 
25.80, 0.073608, , 
25.83, 0.073180, , 
25.86, 0.072853, , 
25.89, 0.072469, , 
25.92, 0.072114, , 
25.95, 0.071727, , 
25.98, 0.071242, , 
26.01, 0.070820, , 
26.04, 0.070373, , 
26.07, 0.069973, , 
26.10, 0.069624, , 
26.13, 0.069285, , 
26.16, 0.068986, , 
26.19, 0.068618, , 
26.22, 0.068393, , 
26.25, 0.068076, , 
26.28, 0.067714, , 
26.31, 0.067470, , 
26.34, 0.067175, , 
26.37, 0.066956, , 
26.40, 0.066690, , 
26.43, 0.066481, , 
26.46, 0.066309, , 
26.49, 0.066052, , 
26.52, 0.065799, , 
26.55, 0.065567, , 
26.58, 0.065389, , 
26.61, 0.065253, , 
26.64, 0.065072, , 
26.67, 0.064888, , 
26.70, 0.064806, , 
26.73, 0.064752, , 
26.76, 0.064720, , 
26.79, 0.064698, , 
26.82, 0.064701, , 
26.85, 0.064698, , 
26.88, 0.064669, , 
26.91, 0.064676, , 
26.94, 0.064755, , 
26.97, 0.064860, , 
27.00, 0.064961, , 
27.03, 0.065126, , 
27.06, 0.065253, , 
27.09, 0.065469, , 
27.12, 0.065688, , 
27.15, 0.065992, , 
27.18, 0.066338, , 
27.21, 0.066592, , 
27.24, 0.066928, , 
27.27, 0.067245, , 
27.30, 0.067642, , 
27.33, 0.068105, , 
27.36, 0.068526, , 
27.39, 0.069069, , 
27.42, 0.069637, , 
27.46, 0.070239, , 
27.48, 0.070874, , 
27.51, 0.071603, , 
27.54, 0.072526, , 
27.57, 0.073433, , 
27.60, 0.074401, , 
27.63, 0.075686, , 
27.66, 0.076729, , 
27.69, 0.078264, , 
27.72, 0.079730, , 
27.75, 0.081309, , 
27.78, 0.083257, , 
