Gradient Profiler Text Data File: 2025_1_28_C1_WH.csv
Date: 2025-01-28
Time: 17:17:45

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
15.03, 0.053622, , 
15.06, 0.053311, , 
15.09, 0.053073, , 
15.12, 0.052902, , 
15.15, 0.052863, , 
15.18, 0.052638, , 
15.22, 0.052540, , 
15.24, 0.052508, , 
15.27, 0.052435, , 
15.30, 0.052220, , 
15.33, 0.052023, , 
15.36, 0.051928, , 
15.39, 0.051899, , 
15.42, 0.051744, , 
15.45, 0.051401, , 
15.48, 0.051306, , 
15.51, 0.051262, , 
15.54, 0.051014, , 
15.57, 0.050859, , 
15.60, 0.050875, , 
15.63, 0.050745, , 
15.66, 0.050583, , 
15.69, 0.050564, , 
15.72, 0.050586, , 
15.75, 0.050615, , 
15.78, 0.050367, , 
15.81, 0.050224, , 
15.84, 0.050193, , 
15.87, 0.050145, , 
15.90, 0.050066, , 
15.93, 0.049993, , 
15.96, 0.050059, , 
15.99, 0.050098, 5, 0.587
15.99, 0.050098, , 
16.02, 0.050072, , 
16.05, 0.050136, , 
16.08, 0.050228, , 
16.11, 0.050161, , 
16.14, 0.049844, , 
16.17, 0.049714, , 
16.20, 0.049672, , 
16.23, 0.049707, , 
16.26, 0.049609, , 
16.29, 0.049542, , 
16.32, 0.049647, , 
16.35, 0.049619, , 
16.38, 0.049568, , 
16.41, 0.049552, , 
16.44, 0.049593, , 
16.47, 0.049619, , 
16.50, 0.049555, , 
16.53, 0.049549, , 
16.56, 0.049644, , 
16.59, 0.049660, , 
16.62, 0.049533, , 
16.65, 0.049565, , 
16.68, 0.049631, , 
16.71, 0.049568, , 
16.75, 0.049536, , 
16.77, 0.049574, , 
16.80, 0.049711, , 
16.83, 0.049853, , 
16.86, 0.049967, , 
16.89, 0.050079, , 
16.92, 0.050129, , 
16.95, 0.050085, , 
16.98, 0.050094, , 
17.01, 0.050151, , 
17.04, 0.050405, , 
17.07, 0.050475, , 
17.10, 0.050465, , 
17.13, 0.050564, , 
17.16, 0.050751, , 
17.19, 0.050767, , 
17.22, 0.050957, , 
17.25, 0.051128, , 
17.28, 0.051300, , 
17.31, 0.051411, , 
17.34, 0.051490, , 
17.37, 0.051731, , 
17.40, 0.051953, , 
17.43, 0.052083, , 
17.46, 0.052308, , 
17.49, 0.052651, , 
17.52, 0.052962, , 
17.55, 0.053222, , 
17.58, 0.053533, , 
17.61, 0.054047, , 
17.64, 0.054614, , 
17.67, 0.054928, , 
17.70, 0.055214, , 
17.73, 0.055728, , 
17.76, 0.056353, , 
17.79, 0.056755, , 
17.82, 0.057494, , 
17.85, 0.058199, , 
17.88, 0.058881, , 
17.91, 0.059642, , 
17.94, 0.060397, , 
17.98, 0.061336, , 
18.00, 0.062087, , 
18.03, 0.062903, , 
18.06, 0.063981, , 
18.09, 0.064898, , 
18.12, 0.065846, , 
18.15, 0.066626, , 
18.18, 0.067324, , 
18.21, 0.068438, , 
18.24, 0.069437, , 
18.27, 0.070490, , 
18.30, 0.071346, , 
18.33, 0.072368, , 
18.36, 0.073544, , 
18.40, 0.074471, , 
18.42, 0.075321, , 
18.45, 0.076545, , 
18.48, 0.077446, , 
18.51, 0.078451, , 
18.54, 0.079311, , 
18.57, 0.080361, , 
18.60, 0.081211, , 
18.63, 0.082001, , 
18.66, 0.082930, , 
18.69, 0.083891, , 
18.72, 0.084954, , 
18.75, 0.085709, , 
18.78, 0.086505, , 
18.81, 0.087330, , 
18.84, 0.087980, , 
18.87, 0.088652, , 
18.90, 0.089287, , 
18.93, 0.090004, , 
18.96, 0.090613, , 
18.99, 0.091054, , 
19.02, 0.091374, , 
19.05, 0.091834, , 
19.08, 0.092164, , 
19.11, 0.092449, , 
19.14, 0.092700, , 
19.17, 0.092852, , 
19.18, 0.092868, 6, 0.584
19.20, 0.092915, , 
19.23, 0.092992, , 
19.26, 0.093077, , 
19.29, 0.093157, , 
19.32, 0.093093, , 
19.35, 0.092881, , 
19.38, 0.092868, , 
19.41, 0.092747, , 
19.44, 0.092544, , 
19.47, 0.092297, , 
19.50, 0.092027, , 
19.53, 0.091764, , 
19.56, 0.091377, , 
19.59, 0.091088, , 
19.62, 0.090851, , 
19.65, 0.090368, , 
19.68, 0.089924, , 
19.71, 0.089525, , 
19.74, 0.089163, , 
19.77, 0.088716, , 
19.80, 0.088186, , 
19.83, 0.087764, , 
19.86, 0.087314, , 
19.89, 0.086968, , 
19.92, 0.086454, , 
19.95, 0.085836, , 
19.98, 0.085465, , 
20.01, 0.084995, , 
20.04, 0.084523, , 
20.07, 0.084094, , 
20.10, 0.083539, , 
20.13, 0.082984, , 
20.16, 0.082331, , 
20.19, 0.081753, , 
20.22, 0.081363, , 
20.25, 0.080948, , 
20.28, 0.080431, , 
20.31, 0.079984, , 
20.34, 0.079606, , 
20.37, 0.079121, , 
20.40, 0.078528, , 
20.44, 0.078052, , 
20.46, 0.077712, , 
20.49, 0.077272, , 
20.52, 0.076751, , 
20.55, 0.076237, , 
20.58, 0.075961, , 
20.61, 0.075473, , 
20.64, 0.074861, , 
20.67, 0.074480, , 
20.70, 0.074119, , 
20.73, 0.073630, , 
20.76, 0.073075, , 
20.79, 0.072612, , 
20.82, 0.072257, , 
20.85, 0.071664, , 
20.89, 0.071140, , 
20.91, 0.070766, , 
20.94, 0.070468, , 
20.97, 0.069871, , 
21.00, 0.069377, , 
21.03, 0.068990, , 
21.06, 0.068625, , 
21.09, 0.068273, , 
21.12, 0.067572, , 
21.15, 0.067169, , 
21.18, 0.066994, , 
21.21, 0.066503, , 
21.24, 0.066163, , 
21.27, 0.065792, , 
21.30, 0.065443, , 
21.33, 0.065037, , 
21.36, 0.064533, , 
21.39, 0.064286, , 
21.42, 0.064057, , 
21.45, 0.063673, , 
21.48, 0.063315, , 
21.51, 0.063096, , 
21.54, 0.062817, , 
21.57, 0.062535, , 
21.60, 0.062129, , 
21.63, 0.061850, , 
21.66, 0.061672, , 
21.69, 0.061352, , 
21.72, 0.061019, , 
21.75, 0.060796, , 
21.78, 0.060724, , 
21.81, 0.060422, , 
21.84, 0.060115, , 
21.87, 0.060048, , 
21.90, 0.059794, , 
21.93, 0.059550, , 
21.96, 0.059341, , 
21.99, 0.059268, , 
22.02, 0.059112, , 
22.05, 0.058874, , 
22.08, 0.058801, , 
22.11, 0.058751, , 
22.14, 0.058617, , 
22.17, 0.058443, , 
22.20, 0.058360, , 
22.23, 0.058379, , 
22.26, 0.058326, , 
22.29, 0.058360, , 
22.32, 0.058487, , 
22.35, 0.058684, , 
22.38, 0.058798, 7, 0.586
22.39, 0.058827, , 
22.41, 0.059001, , 
22.44, 0.059302, , 
22.47, 0.059588, , 
22.50, 0.060019, , 
22.53, 0.060416, , 
22.56, 0.060882, , 
22.59, 0.061666, , 
22.62, 0.062395, , 
22.65, 0.063045, , 
22.68, 0.063940, , 
22.71, 0.065323, , 
22.74, 0.066677, , 
22.77, 0.068323, , 
22.80, 0.069792, , 
22.83, 0.071838, , 
22.86, 0.074014, , 
22.89, 0.076314, , 
22.92, 0.079438, , 
22.95, 0.082226, , 
22.98, 0.085715, , 
23.01, 0.089848, , 
23.04, 0.093819, , 
23.07, 0.098263, , 
23.10, 0.102999, , 
23.13, 0.107567, , 
23.16, 0.114431, , 
23.19, 0.120527, , 
23.22, 0.126998, , 
23.25, 0.134991, , 
23.28, 0.141773, , 
23.31, 0.150220, , 
23.34, 0.159739, , 
23.37, 0.166850, , 
23.40, 0.175665, , 
23.43, 0.186481, , 
23.46, 0.195210, , 
23.49, 0.207533, , 
23.52, 0.217820, , 
23.55, 0.228379, , 
23.58, 0.239024, , 
23.61, 0.248746, , 
23.64, 0.260501, , 
23.67, 0.273326, , 
23.70, 0.284132, , 
23.73, 0.294882, , 
23.76, 0.307491, , 
23.79, 0.317235, , 
23.82, 0.328476, , 
23.85, 0.338655, , 
23.88, 0.350454, , 
23.91, 0.360316, , 
23.94, 0.369784, , 
23.97, 0.380378, , 
