Gradient Profiler Text Data File: 20240419_BY4742_40.csv
Date: 2024-04-19
Time: 15:29:36

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
17.94, 0.122786, , 
17.97, 0.123322, , 
18.00, 0.123629, , 
18.03, 0.123994, , 
18.06, 0.124276, , 
18.09, 0.124571, , 
18.12, 0.124720, , 
18.15, 0.124949, , 
18.18, 0.125136, , 
18.21, 0.125149, , 
18.24, 0.125044, , 
18.27, 0.125034, , 
18.30, 0.125057, , 
18.33, 0.124828, , 
18.36, 0.124575, , 
18.39, 0.124384, , 
18.42, 0.124169, , 
18.45, 0.123966, , 
18.48, 0.123591, , 
18.51, 0.123322, , 
18.54, 0.122992, , 
18.57, 0.122513, , 
18.60, 0.122005, , 
18.63, 0.121590, , 
18.66, 0.121209, , 
18.69, 0.120797, , 
18.72, 0.120423, , 
18.75, 0.120175, , 
18.78, 0.119810, , 
18.81, 0.119350, , 
18.84, 0.118827, , 
18.87, 0.118440, , 
18.90, 0.118139, , 
18.93, 0.117571, , 
18.96, 0.117101, , 
18.99, 0.116695, , 
19.02, 0.116232, , 
19.05, 0.115741, , 
19.08, 0.115170, , 
19.11, 0.114916, , 
19.14, 0.114491, , 
19.17, 0.113961, , 
19.19, 0.113650, 6, 0.586
19.20, 0.113508, , 
19.23, 0.113073, , 
19.26, 0.112664, , 
19.29, 0.112099, , 
19.32, 0.111684, , 
19.35, 0.111297, , 
19.38, 0.110796, , 
19.41, 0.110314, , 
19.44, 0.109787, , 
19.47, 0.109444, , 
19.50, 0.108975, , 
19.53, 0.108439, , 
19.56, 0.107998, , 
19.59, 0.107617, , 
19.62, 0.107123, , 
19.65, 0.106663, , 
19.68, 0.106311, , 
19.71, 0.106035, , 
19.74, 0.105635, , 
19.77, 0.105219, , 
19.80, 0.104807, , 
19.83, 0.104353, , 
19.86, 0.103944, , 
19.89, 0.103332, , 
19.93, 0.103005, , 
19.95, 0.102729, , 
19.98, 0.102231, , 
20.01, 0.101867, , 
20.04, 0.101619, , 
20.07, 0.101283, , 
20.10, 0.100833, , 
20.14, 0.100278, , 
20.16, 0.099951, , 
20.19, 0.099691, , 
20.22, 0.099228, , 
20.25, 0.098774, , 
20.28, 0.098447, , 
20.31, 0.098159, , 
20.34, 0.097822, , 
20.37, 0.097540, , 
20.40, 0.097204, , 
20.43, 0.096804, , 
20.46, 0.096328, , 
20.49, 0.095967, , 
20.52, 0.095726, , 
20.55, 0.095450, , 
20.58, 0.094996, , 
20.61, 0.094574, , 
20.64, 0.094368, , 
20.67, 0.094073, , 
20.70, 0.093655, , 
20.73, 0.093249, , 
20.76, 0.093115, , 
20.79, 0.092823, , 
20.82, 0.092354, , 
20.85, 0.092078, , 
20.88, 0.091942, , 
20.91, 0.091713, , 
20.94, 0.091374, , 
20.97, 0.091184, , 
21.00, 0.090958, , 
21.03, 0.090670, , 
21.06, 0.090410, , 
21.09, 0.090210, , 
21.12, 0.090083, , 
21.15, 0.089851, , 
21.18, 0.089518, , 
21.21, 0.089280, , 
21.24, 0.089188, , 
21.27, 0.089011, , 
21.30, 0.088808, , 
21.33, 0.088627, , 
21.36, 0.088506, , 
21.39, 0.088395, , 
21.42, 0.088170, , 
21.45, 0.088028, , 
21.48, 0.088123, , 
21.51, 0.088024, , 
21.54, 0.087910, , 
21.57, 0.087872, , 
21.60, 0.087799, , 
21.63, 0.087625, , 
21.66, 0.087482, , 
21.69, 0.087488, , 
21.72, 0.087511, , 
21.75, 0.087583, , 
21.78, 0.087726, , 
21.81, 0.087809, , 
21.84, 0.087923, , 
21.87, 0.088034, , 
21.90, 0.088078, , 
21.93, 0.088313, , 
21.96, 0.088564, , 
21.99, 0.088786, , 
22.02, 0.088973, , 
22.05, 0.089414, , 
22.08, 0.089832, , 
22.11, 0.090210, , 
22.14, 0.090721, , 
22.17, 0.091418, , 
22.20, 0.092376, , 
22.23, 0.093084, , 
22.26, 0.093953, , 
22.29, 0.095031, , 
22.32, 0.096122, , 
22.35, 0.097264, , 
22.38, 0.098596, , 
22.39, 0.099142, 7, 0.586
22.41, 0.100287, , 
22.44, 0.102393, , 
22.47, 0.104315, , 
22.50, 0.106815, , 
22.53, 0.109346, , 
22.56, 0.111617, , 
22.59, 0.114967, , 
22.62, 0.118136, , 
22.65, 0.122300, , 
22.68, 0.126157, , 
22.71, 0.130246, , 
22.74, 0.135461, , 
22.77, 0.139591, , 
22.80, 0.145589, , 
22.83, 0.151051, , 
22.86, 0.156897, , 
22.89, 0.164129, , 
22.92, 0.170666, , 
22.95, 0.178640, , 
22.98, 0.184727, , 
23.01, 0.192356, , 
23.04, 0.201516, , 
23.07, 0.209633, , 
23.10, 0.219526, , 
23.13, 0.228303, , 
23.16, 0.237108, , 
23.19, 0.246136, , 
23.22, 0.255322, , 
23.25, 0.266303, , 
23.28, 0.275812, , 
23.31, 0.285344, , 
23.34, 0.296478, , 
23.37, 0.306082, , 
23.40, 0.315519, , 
23.43, 0.324787, , 
23.46, 0.334147, , 
23.49, 0.344910, , 
23.52, 0.353696, , 
23.55, 0.363593, , 
23.58, 0.372033, , 
23.61, 0.378875, , 
23.64, 0.388074, , 
23.67, 0.395686, , 
23.70, 0.404171, , 
23.73, 0.410997, , 
23.76, 0.417335, , 
23.79, 0.424335, , 
23.82, 0.429163, , 
23.85, 0.435370, , 
23.88, 0.440179, , 
23.91, 0.444597, , 
23.94, 0.449450, , 
23.97, 0.453200, , 
24.00, 0.456936, , 
24.03, 0.459426, , 
24.06, 0.462259, , 
24.09, 0.465028, , 
24.12, 0.466864, , 
24.15, 0.468704, , 
