Gradient Profiler Text Data File: 4-C4_BY4741_30_012126.csv
Date: 2026-01-21
Time: 16:09:27

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
18.15, 0.076380, , 
18.18, 0.076215, , 
18.21, 0.076069, , 
18.24, 0.075854, , 
18.27, 0.075549, , 
18.30, 0.075368, , 
18.33, 0.075289, , 
18.36, 0.075077, , 
18.39, 0.074839, , 
18.42, 0.074690, , 
18.45, 0.074591, , 
18.48, 0.074347, , 
18.51, 0.074163, , 
18.54, 0.074122, , 
18.57, 0.074106, , 
18.60, 0.074087, , 
18.63, 0.074074, , 
18.66, 0.074077, , 
18.69, 0.074046, , 
18.72, 0.074023, , 
18.75, 0.074011, , 
18.78, 0.074062, , 
18.81, 0.074062, , 
18.84, 0.073966, , 
18.87, 0.074068, , 
18.90, 0.074230, , 
18.93, 0.074309, , 
18.96, 0.074366, , 
18.99, 0.074410, , 
19.02, 0.074626, , 
19.05, 0.074785, , 
19.08, 0.074842, , 
19.11, 0.074991, , 
19.14, 0.075184, , 
19.17, 0.075410, , 
19.18, 0.075514, 6, 0.586
19.20, 0.075606, , 
19.23, 0.075765, , 
19.26, 0.076044, , 
19.29, 0.076361, , 
19.32, 0.076539, , 
19.35, 0.076704, , 
19.38, 0.076945, , 
19.41, 0.077202, , 
19.44, 0.077494, , 
19.47, 0.077766, , 
19.50, 0.078122, , 
19.54, 0.078467, , 
19.56, 0.078794, , 
19.59, 0.079333, , 
19.62, 0.079781, , 
19.65, 0.080228, , 
19.68, 0.080618, , 
19.71, 0.081068, , 
19.74, 0.081512, , 
19.77, 0.081915, , 
19.80, 0.082385, , 
19.83, 0.082829, , 
19.86, 0.083289, , 
19.89, 0.083780, , 
19.92, 0.084205, , 
19.95, 0.084665, , 
19.98, 0.085173, , 
20.01, 0.085658, , 
20.04, 0.086286, , 
20.07, 0.086841, , 
20.10, 0.087457, , 
20.13, 0.087897, , 
20.16, 0.088256, , 
20.19, 0.088798, , 
20.22, 0.089220, , 
20.25, 0.089642, , 
20.28, 0.089943, , 
20.31, 0.090289, , 
20.34, 0.090746, , 
20.37, 0.091047, , 
20.40, 0.091494, , 
20.43, 0.091935, , 
20.46, 0.092395, , 
20.49, 0.092738, , 
20.52, 0.093087, , 
20.55, 0.093455, , 
20.58, 0.093724, , 
20.61, 0.093978, , 
20.64, 0.094260, , 
20.67, 0.094517, , 
20.70, 0.094755, , 
20.73, 0.094946, , 
20.76, 0.095202, , 
20.79, 0.095491, , 
20.82, 0.095650, , 
20.85, 0.095726, , 
20.88, 0.095837, , 
20.91, 0.096043, , 
20.94, 0.096157, , 
20.97, 0.096211, , 
21.00, 0.096275, , 
21.03, 0.096297, , 
21.06, 0.096249, , 
21.09, 0.096227, , 
21.12, 0.096249, , 
21.15, 0.096306, , 
21.18, 0.096284, , 
21.21, 0.096275, , 
21.24, 0.096217, , 
21.27, 0.096176, , 
21.30, 0.096053, , 
21.33, 0.095872, , 
21.36, 0.095818, , 
21.39, 0.095675, , 
21.42, 0.095551, , 
21.45, 0.095396, , 
21.48, 0.095244, , 
21.51, 0.095082, , 
21.54, 0.094873, , 
21.57, 0.094720, , 
21.60, 0.094597, , 
21.63, 0.094448, , 
21.66, 0.094200, , 
21.69, 0.093959, , 
21.72, 0.093772, , 
21.75, 0.093566, , 
21.78, 0.093271, , 
21.81, 0.092925, , 
21.84, 0.092712, , 
21.87, 0.092395, , 
21.90, 0.092129, , 
21.93, 0.091945, , 
21.96, 0.091704, , 
21.99, 0.091475, , 
22.02, 0.091196, , 
22.05, 0.090968, , 
22.08, 0.090736, , 
22.11, 0.090394, , 
22.14, 0.090092, , 
22.17, 0.089877, , 
22.20, 0.089544, , 
22.23, 0.089144, , 
22.26, 0.088649, , 
22.29, 0.088326, , 
22.32, 0.088028, , 
22.35, 0.087615, , 
22.38, 0.087254, , 
22.39, 0.087187, 7, 0.586
22.41, 0.086806, , 
22.44, 0.086426, , 
22.47, 0.085963, , 
22.50, 0.085423, , 
22.53, 0.085046, , 
22.57, 0.084592, , 
22.59, 0.084189, , 
22.62, 0.083707, , 
22.65, 0.083292, , 
22.68, 0.083000, , 
22.71, 0.082588, , 
22.74, 0.082264, , 
22.78, 0.082042, , 
22.80, 0.081814, , 
22.83, 0.081531, , 
22.86, 0.081227, , 
22.89, 0.081040, , 
22.92, 0.080843, , 
22.95, 0.080564, , 
22.98, 0.080478, , 
23.01, 0.080304, , 
23.04, 0.080133, , 
23.07, 0.079974, , 
23.10, 0.079866, , 
23.13, 0.079809, , 
23.16, 0.079660, , 
23.19, 0.079470, , 
23.22, 0.079362, , 
23.25, 0.079251, , 
23.28, 0.079070, , 
23.31, 0.078927, , 
23.34, 0.078854, , 
23.37, 0.078791, , 
23.40, 0.078677, , 
23.43, 0.078467, , 
23.46, 0.078398, , 
23.49, 0.078350, , 
23.52, 0.078242, , 
23.55, 0.077976, , 
23.58, 0.077890, , 
23.61, 0.077890, , 
23.64, 0.077874, , 
23.67, 0.077820, , 
23.70, 0.077925, , 
23.73, 0.078125, , 
23.76, 0.078344, , 
23.79, 0.078483, , 
23.82, 0.078712, , 
23.85, 0.079060, , 
23.88, 0.079394, , 
23.91, 0.079945, , 
23.94, 0.080548, , 
23.97, 0.081214, , 
24.00, 0.081915, , 
24.03, 0.082730, , 
24.06, 0.083980, , 
24.09, 0.085059, , 
24.12, 0.086419, , 
24.15, 0.087828, , 
24.18, 0.089480, , 
24.21, 0.091621, , 
24.24, 0.093636, , 
24.27, 0.096205, , 
24.30, 0.098777, , 
24.33, 0.101657, , 
24.36, 0.104848, , 
24.40, 0.108956, , 
24.42, 0.112201, , 
24.45, 0.117108, , 
24.48, 0.121634, , 
24.51, 0.127429, , 
24.54, 0.132799, , 
24.57, 0.138512, , 
24.60, 0.144561, , 
24.63, 0.151032, , 
24.66, 0.159152, , 
24.69, 0.166501, , 
24.72, 0.174206, , 
24.75, 0.182393, , 
24.78, 0.191004, , 
24.81, 0.201551, , 
24.84, 0.210984, , 
24.87, 0.222311, , 
24.90, 0.232300, , 
24.93, 0.242529, , 
24.96, 0.254700, , 
24.99, 0.263670, , 
25.02, 0.276450, , 
25.05, 0.287447, , 
25.08, 0.298447, , 
25.11, 0.311417, , 
25.14, 0.322602, , 
25.17, 0.335613, , 
25.20, 0.344954, , 
25.23, 0.356037, , 
25.26, 0.368747, , 
25.29, 0.379386, , 
25.32, 0.391461, , 
25.35, 0.401605, , 
25.38, 0.411460, , 
25.41, 0.420919, , 
25.44, 0.430083, , 
25.47, 0.440353, , 
25.50, 0.448657, , 
25.53, 0.456540, , 
25.56, 0.465224, , 
25.58, 0.468840, 8, 0.584
25.60, 0.472339, , 
25.62, 0.479003, , 
25.65, 0.485255, , 
25.68, 0.491057, , 
25.71, 0.497321, , 
25.74, 0.502209, , 
25.77, 0.507268, , 
25.80, 0.510513, , 
25.83, 0.514050, , 
25.86, 0.517498, , 
25.89, 0.520407, , 
25.92, 0.523214, , 
25.95, 0.525371, , 
25.98, 0.527191, , 
26.01, 0.528492, , 
26.04, 0.529748, , 
26.07, 0.530763, , 
26.10, 0.531420, , 
26.13, 0.531794, , 
26.16, 0.532019, , 
26.19, 0.531899, , 
26.22, 0.531635, , 
26.25, 0.531068, , 
26.28, 0.530389, , 
26.31, 0.529415, , 
26.34, 0.528346, , 
26.37, 0.527103, , 
26.40, 0.525529, , 
26.43, 0.524305, , 
26.46, 0.522326, , 
26.49, 0.520432, , 
26.52, 0.518110, , 
26.55, 0.515909, , 
26.58, 0.513527, , 
26.62, 0.510688, , 
26.64, 0.508607, , 
26.67, 0.506057, , 
26.70, 0.503012, , 
26.73, 0.500246, , 
26.76, 0.497385, , 
26.79, 0.494003, , 
26.82, 0.490920, , 
26.85, 0.487774, , 
26.88, 0.484142, , 
26.91, 0.481547, , 
26.94, 0.477814, , 
26.97, 0.474572, , 
27.00, 0.471375, , 
27.03, 0.467588, , 
27.06, 0.464305, , 
27.09, 0.460441, , 
27.12, 0.457742, , 
27.15, 0.454510, , 
27.18, 0.450662, , 
27.21, 0.447427, , 
27.24, 0.443624, , 
27.27, 0.440360, , 
27.30, 0.437058, , 
27.33, 0.433784, , 
27.36, 0.430549, , 
27.39, 0.426689, , 
27.42, 0.423384, , 
27.45, 0.420224, , 
27.48, 0.416523, , 
27.52, 0.413256, , 
27.54, 0.409995, , 
27.57, 0.406737, , 
27.60, 0.403502, , 
27.63, 0.399648, , 
27.66, 0.396374, , 
27.69, 0.393168, , 
27.72, 0.389437, , 
27.75, 0.386205, , 
27.78, 0.382973, , 
27.81, 0.379290, , 
27.84, 0.376696, , 
27.87, 0.373000, , 
27.90, 0.369794, , 
27.93, 0.366571, , 
27.96, 0.362974, , 
27.99, 0.359729, , 
28.02, 0.356541, , 
28.05, 0.352900, , 
28.08, 0.350277, , 
28.11, 0.346673, , 
