Gradient Profiler Text Data File: 5-C5_eIF3b_DMSO_061825.csv
Date: 2025-06-18
Time: 15:13:16

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
15.87, 0.082531, , 
15.90, 0.082242, , 
15.93, 0.081975, , 
15.96, 0.081798, , 
15.99, 0.081636, 5, 0.585
15.99, 0.081595, , 
16.02, 0.081398, , 
16.05, 0.081195, , 
16.08, 0.080983, , 
16.11, 0.080802, , 
16.14, 0.080659, , 
16.17, 0.080529, , 
16.20, 0.080370, , 
16.23, 0.080190, , 
16.26, 0.079984, , 
16.30, 0.079869, , 
16.32, 0.079768, , 
16.35, 0.079644, , 
16.38, 0.079587, , 
16.41, 0.079590, , 
16.44, 0.079549, , 
16.47, 0.079413, , 
16.51, 0.079254, , 
16.53, 0.079194, , 
16.56, 0.079146, , 
16.59, 0.079073, , 
16.62, 0.079054, , 
16.65, 0.079054, , 
16.68, 0.079067, , 
16.71, 0.079035, , 
16.74, 0.079048, , 
16.77, 0.079083, , 
16.80, 0.079054, , 
16.83, 0.079054, , 
16.86, 0.079203, , 
16.89, 0.079378, , 
16.92, 0.079419, , 
16.95, 0.079460, , 
16.98, 0.079495, , 
17.01, 0.079558, , 
17.04, 0.079546, , 
17.07, 0.079527, , 
17.10, 0.079606, , 
17.13, 0.079730, , 
17.16, 0.079847, , 
17.19, 0.079926, , 
17.22, 0.080022, , 
17.25, 0.080206, , 
17.28, 0.080329, , 
17.31, 0.080418, , 
17.34, 0.080510, , 
17.37, 0.080751, , 
17.40, 0.080976, , 
17.43, 0.081135, , 
17.46, 0.081392, , 
17.49, 0.081734, , 
17.52, 0.081995, , 
17.55, 0.082217, , 
17.58, 0.082584, , 
17.61, 0.082889, , 
17.64, 0.083152, , 
17.67, 0.083431, , 
17.70, 0.083844, , 
17.73, 0.084243, , 
17.76, 0.084611, , 
17.79, 0.085017, , 
17.82, 0.085455, , 
17.85, 0.086026, , 
17.88, 0.086568, , 
17.91, 0.087174, , 
17.94, 0.087736, , 
17.97, 0.088237, , 
18.00, 0.088938, , 
18.03, 0.089579, , 
18.06, 0.090349, , 
18.09, 0.091009, , 
18.12, 0.091685, , 
18.16, 0.092617, , 
18.18, 0.093328, , 
18.21, 0.094216, , 
18.24, 0.095187, , 
18.27, 0.096027, , 
18.30, 0.096915, , 
18.33, 0.097949, , 
18.36, 0.098793, , 
18.39, 0.099827, , 
18.42, 0.100817, , 
18.45, 0.101648, , 
18.48, 0.102761, , 
18.51, 0.103773, , 
18.54, 0.104836, , 
18.57, 0.105860, , 
18.60, 0.107002, , 
18.63, 0.108030, , 
18.66, 0.109292, , 
18.69, 0.110342, , 
18.72, 0.111344, , 
18.76, 0.112569, , 
18.78, 0.113451, , 
18.81, 0.114634, , 
18.84, 0.115614, , 
18.87, 0.116594, , 
18.90, 0.117527, , 
18.93, 0.118538, , 
18.96, 0.119407, , 
18.99, 0.120461, , 
19.02, 0.121339, , 
19.05, 0.122218, , 
19.08, 0.123036, , 
19.11, 0.123915, , 
19.14, 0.124860, , 
19.17, 0.125586, , 
19.18, 0.125808, 6, 0.585
19.20, 0.126284, , 
19.23, 0.126988, , 
19.26, 0.127772, , 
19.29, 0.128340, , 
19.32, 0.128892, , 
19.35, 0.129526, , 
19.38, 0.130217, , 
19.41, 0.130655, , 
19.44, 0.131242, , 
19.47, 0.131629, , 
19.50, 0.132016, , 
19.53, 0.132305, , 
19.56, 0.132669, , 
19.59, 0.133053, , 
19.62, 0.133383, , 
19.65, 0.133608, , 
19.68, 0.133846, , 
19.71, 0.134170, , 
19.75, 0.134376, , 
19.77, 0.134458, , 
19.80, 0.134544, , 
19.83, 0.134718, , 
19.86, 0.134902, , 
19.89, 0.134991, , 
19.92, 0.135039, , 
19.95, 0.135061, , 
19.98, 0.135102, , 
20.01, 0.135055, , 
20.04, 0.134994, , 
20.07, 0.134940, , 
20.10, 0.134842, , 
20.13, 0.134715, , 
20.16, 0.134652, , 
20.19, 0.134576, , 
20.22, 0.134382, , 
20.25, 0.134255, , 
20.28, 0.134122, , 
20.31, 0.133973, , 
20.34, 0.133770, , 
20.37, 0.133532, , 
20.40, 0.133326, , 
20.43, 0.133069, , 
20.46, 0.132787, , 
20.49, 0.132466, , 
20.52, 0.132213, , 
20.55, 0.131956, , 
20.58, 0.131597, , 
20.61, 0.131264, , 
20.64, 0.130982, , 
20.67, 0.130671, , 
20.70, 0.130198, , 
20.73, 0.129770, , 
20.76, 0.129317, , 
20.79, 0.128838, , 
20.82, 0.128454, , 
20.85, 0.127975, , 
20.88, 0.127509, , 
20.91, 0.127118, , 
20.94, 0.126782, , 
20.97, 0.126364, , 
21.00, 0.126053, , 
21.03, 0.125637, , 
21.06, 0.125225, , 
21.09, 0.124746, , 
21.12, 0.124264, , 
21.15, 0.123947, , 
21.18, 0.123429, , 
21.21, 0.122985, , 
21.24, 0.122617, , 
21.27, 0.122278, , 
21.30, 0.121955, , 
21.33, 0.121596, , 
21.36, 0.121374, , 
21.39, 0.121117, , 
21.42, 0.120759, , 
21.45, 0.120473, , 
21.48, 0.120172, , 
21.51, 0.119969, , 
21.54, 0.119782, , 
21.57, 0.119468, , 
21.60, 0.119252, , 
21.63, 0.119055, , 
21.66, 0.118897, , 
21.69, 0.118732, , 
21.72, 0.118554, , 
21.75, 0.118481, , 
21.78, 0.118351, , 
21.81, 0.118300, , 
21.84, 0.118285, , 
21.87, 0.118285, , 
21.90, 0.118231, , 
21.94, 0.118221, , 
21.96, 0.118250, , 
21.99, 0.118335, , 
22.02, 0.118478, , 
22.05, 0.118646, , 
22.08, 0.118900, , 
22.11, 0.119103, , 
22.14, 0.119357, , 
22.17, 0.119706, , 
22.20, 0.120083, , 
22.23, 0.120556, , 
22.26, 0.120978, , 
22.29, 0.121466, , 
